"","y","x1","x2","x3","x4","x5","x6","x7","x8","x9","x10"
"38806",1,0.15454935,33,0,0.116212339,7666,3,0,1,0,0
"38807",0,0.472459271,41,0,0.04806272,8800,10,1,0,2,1
"38808",1,0.03856009,40,4,0.162117452,1208,8,0,1,0,3
"38812",1,0.052349491,60,0,0.637684556,12800,54,0,2,0,2
"38817",1,0.236604763,40,0,653,5400,13,0,0,0,0
"38818",1,0.867530107,51,0,0.554702495,4167,6,0,1,0,2
"38819",1,0.810379242,30,0,0.288149688,2404,5,0,1,0,0
"38820",1,0.42205344,58,0,6.233741301,4166,18,0,0,0,0
"38823",1,0.360537092,63,0,0.220108318,7200,7,0,0,2,0
"38825",1,0.00142849,41,0,4224,5400,6,0,2,0,0
"38829",1,0.248626042,50,0,0.327383077,2800,5,0,0,0,1
"38832",1,0.384303459,50,0,2040,5400,7,0,1,0,0
"38833",1,0.269958468,44,0,0.175830638,3400,6,0,0,0,2
"38839",1,0.028211266,43,1,0.333507443,7657,10,0,3,0,4
"38842",1,0.012635981,49,0,0.131556503,9379,7,0,1,0,1
"38844",1,0.27938493,33,0,0.591906475,5559,10,0,2,0,3
"38845",1,0.109310837,61,0,0.970284238,4643,9,0,2,0,0
"38851",1,0.03292622,50,0,0.249967953,7800,7,0,2,0,1
"38858",0,0.723697431,45,1,0.43895554,2833,11,0,0,0,1
"38867",1,0.745247427,44,0,0.243844519,8000,9,0,0,0,0
"38869",1,0.046132139,47,0,0.448391553,5066,9,0,1,0,3
"38876",1,0.29534592,59,0,0.23668333,5800,12,0,2,0,0
"38877",1,0.174165305,56,0,0.312055036,12500,11,0,3,0,0
"38881",1,0.300914381,49,0,0.366512461,6700,16,0,1,0,2
"38882",1,0.402679583,42,0,0.970797159,3800,9,0,1,0,0
"38883",1,0.033534104,64,0,0.004867557,8833,4,0,0,0,1
"38891",1,0.124944605,51,0,0.354127953,11300,15,0,2,0,2
"38895",1,0.033497566,49,0,0.387889825,4392,10,0,1,0,1
"38896",1,0.392686927,53,0,0.367235633,9900,16,0,1,0,3
"38897",1,0.331843313,44,0,0.885978428,3893,5,0,1,0,1
"38898",1,0.415709188,58,0,0.33764418,2860,4,0,0,0,1
"38903",1,0.93573876,34,1,0.409537167,6416,10,0,1,0,0
"38904",1,0.133203516,65,0,0.230791203,3500,3,0,1,0,0
"38907",1,0.081027031,27,0,0.079560063,7000,3,0,0,0,0
"38908",0,0.77050765,64,1,0.688084587,4917,8,1,2,0,2
"38911",1,0.267871885,43,0,0.268611944,11000,13,0,0,0,2
"38915",1,0.409314453,42,0,0.837945929,6250,8,0,1,1,2
"38917",1,0.17217764,57,0,0.039592082,3333,4,0,0,0,0
"38926",1,0.085130496,34,0,0.422323086,4846,10,0,2,0,3
"38927",1,0.002520065,64,0,0.168539326,2224,23,0,2,0,0
"38928",1,0.013968553,48,0,0.270060606,8249,11,0,3,0,2
"38929",1,0.091180537,52,0,0.013046377,10500,4,0,0,0,0
"38936",1,0.358663687,42,0,0.658520329,4500,17,0,2,0,0
"38938",1,0.173247113,52,0,0.503109377,8200,10,0,3,0,2
"38939",1,0.2232169,61,0,0.131567489,13779,8,0,1,0,2
"38941",0,0.338727598,30,0,0.498375406,4000,10,0,1,0,0
"38946",1,0.109642823,37,0,1.06931023,3000,13,0,2,0,0
"38949",1,0.657851755,63,0,0.540243293,6000,11,0,1,0,1
"38951",1,0.682949002,52,0,1.730423192,3000,11,0,0,0,0
"38957",1,0.000815993,53,0,0.000369208,5416,6,0,0,0,0
"38968",0,0.378929686,38,0,0.447300771,4667,8,0,2,0,1
"38969",1,0.055823153,34,0,0.755212796,3500,8,0,1,0,2
"38970",1,0.341022464,53,0,0.255538897,6002,23,0,1,0,0
"38977",1,0.9999999,62,0,0.145013123,1523,5,0,0,0,2
"38979",1,0.056631446,34,0,3445,5400,6,0,2,0,0
"38984",1,0.912017596,29,1,513,5400,4,0,0,2,0
"38999",1,0.14597673,63,0,1.309761722,1300,9,0,1,0,0
"39000",1,0.045469553,29,0,155,5400,9,0,0,0,0
"39004",1,0.857789513,24,1,0.18902148,2094,4,0,0,0,0
"39006",1,0.132752191,45,0,3760,0,8,0,2,0,2
"39007",1,0.606688477,60,1,2129,5400,5,0,1,0,0
"39012",0,0.295551389,46,1,0.514271065,5850,6,0,1,0,1
"39015",1,0.002036314,45,1,0.008085612,4204,8,0,0,0,2
"39017",0,0.309373254,54,1,4369,5400,16,0,2,0,0
"39020",1,0.17092525,57,1,0.32035361,4750,13,0,1,0,1
"39028",1,0.093864164,63,0,0.318925552,7333,11,0,1,0,0
"39031",0,0.972867798,40,2,0.480458099,5500,16,0,0,1,3
"39036",1,0.653379392,49,0,0.732152254,5700,9,0,2,0,0
"39042",1,0.049042639,55,0,0.398354474,5833,13,0,2,0,0
"39043",1,0.44831183,44,0,0.449238579,4333,10,0,2,0,0
"39047",1,0.55028434,45,0,0.112544955,4726,6,0,0,0,3
"39050",1,0.016854239,57,0,0.189082278,8847,7,0,1,0,0
"39053",0,0.418581419,26,0,0.145963509,4000,4,1,0,0,0
"39055",1,0.244190598,56,0,0.627524015,5100,4,0,2,0,1
"39061",1,0.064688118,60,0,0.202250352,10664,22,0,3,0,1
"39062",1,0.128453926,36,0,0.076678511,5346,4,0,0,0,2
"39065",1,0.332088753,38,0,0.497837126,5316,15,0,3,0,2
"39068",1,0.360523979,51,0,0.251704129,17750,13,0,2,0,0
"39069",1,0.150094651,47,0,0.491563555,8000,23,0,4,0,0
"39071",1,0.073895863,39,0,0.417849141,8033,9,0,2,0,2
"39078",1,0.032652395,63,0,0.262649772,11600,7,0,1,0,1
"39083",1,0.049036077,36,1,0.002399774,7083,4,0,0,0,0
"39087",1,0.008582206,53,0,1.544761905,1049,25,0,1,0,0
"39089",1,0.093520243,58,0,0.218088817,4300,7,0,1,0,0
"39090",1,0.9999999,59,0,0.300472091,3600,2,0,1,0,0
"39097",1,0.875983855,26,2,0.163074039,3200,5,0,0,0,0
"39105",1,0.087355695,64,0,27,5400,4,0,0,0,0
"39106",1,0.9999999,32,0,0.01582015,1200,1,0,0,0,0
"39108",1,0.901475488,32,1,0.045795171,1200,2,0,0,0,1
"39114",1,0.793216299,63,0,0.853515215,4764,8,0,2,0,0
"39117",1,0.003556492,56,0,0.287786533,5583,9,0,1,0,3
"39118",1,0.018886209,56,0,0.30108857,8083,9,0,1,0,0
"39119",1,0.998000286,31,0,0.297612438,1800,4,0,0,0,0
"39121",1,0.679040586,61,1,0.171975432,7000,20,0,1,0,1
"39124",1,0.158818075,59,0,0.324554987,4100,6,0,1,0,0
"39127",1,0.129498775,44,0,0.374162381,6416,15,0,1,0,1
"39128",1,0.008853097,54,0,0.305029995,6500,6,0,1,0,2
"39131",1,0.9999999,36,2,0.387808975,4166,3,1,1,0,2
"39134",1,0.855456276,47,0,0.118270882,9900,7,0,0,0,0
"39136",1,0.00735472,51,0,0.222398682,17000,9,0,2,0,1
"39146",1,0.156626506,45,0,0.270216357,6516,7,0,1,0,2
"39151",1,0.09745397,48,0,0.40447322,8494,8,0,1,0,2
"39155",1,0.037827491,35,0,0.136752137,2924,6,0,0,0,2
"39158",1,0.728241688,39,0,1599,5400,6,0,0,0,1
"39161",1,0.039277478,48,0,0.213271303,8167,7,0,2,0,2
"39162",1,0.225144629,47,0,0.294877711,6500,11,0,1,0,1
"39168",1,0.839398806,36,0,0.505086,5406,11,0,0,0,0
"39174",1,0.253612439,54,0,0.295270473,10000,4,0,2,0,3
"39178",1,0.773767577,52,0,1.290243902,6559,15,0,2,0,0
"39183",1,0.993467102,55,0,5539,5400,10,0,2,0,0
"39186",1,0.354409446,63,0,0.64405085,7000,6,0,2,0,3
"39187",1,0.423270784,43,0,1415,5400,10,0,0,0,0
"39188",1,0.882331727,63,0,0.727467505,7000,20,0,2,0,2
"39191",0,0.601297037,47,0,0.312319538,6233,8,0,1,0,2
"39195",1,0.795546964,46,0,0.241328663,8850,8,0,1,0,0
"39197",1,0.22277764,43,0,0.290317205,18000,10,0,1,0,2
"39201",1,0.585009834,64,1,0.89,5399,10,3,2,6,0
"39204",1,0.014502428,57,0,0.241590214,3923,14,0,1,0,0
"39207",1,0.521182627,58,0,0.482285714,2624,10,0,0,0,0
"39212",1,0.284105275,56,1,0.210848644,8000,8,0,1,0,2
"39215",1,0.052189562,25,0,7,0,2,0,0,0,0
"39216",1,0.008853288,48,0,0.05021586,4400,3,0,0,0,4
"39217",1,0.319531905,62,0,1.584026622,600,7,0,0,0,0
"39220",1,0.932021611,50,0,0.144142643,6000,14,0,0,0,2
"39223",1,0.682196339,26,0,0.114442779,2000,3,0,0,0,0
"39225",1,0.728045326,47,0,0.265892003,13166,15,0,1,0,2
"39231",1,0.144469526,58,0,2210,5400,6,0,2,0,1
"39232",1,0.118976205,27,0,0.034655115,3000,4,0,0,0,0
"39233",1,0.382426747,64,0,0.76426489,2400,8,0,2,0,0
"39247",1,0.038707328,31,0,0.254044169,7108,8,0,2,0,3
"39250",1,0.089536494,55,0,2975,5400,10,0,2,0,0
"39253",1,0.236578049,37,1,0.187946301,3500,7,0,0,0,0
"39254",1,0.015020711,47,0,30,5400,8,0,0,0,0
"39256",1,0.527147285,29,0,0.055871212,3167,3,0,0,0,0
"39257",1,0.096229095,50,0,0.513236391,5363,6,0,2,0,3
"39258",1,0.365337008,41,2,0.324697755,11000,8,0,1,0,3
"39259",1,0.39155054,61,0,0.096986145,7000,14,0,0,0,0
"39264",1,0.580149458,49,1,0.285154484,6634,13,0,1,0,1
"39279",1,0.061090427,44,0,0.340352463,11064,8,0,2,0,3
"39285",1,0.11891393,33,0,3141,5400,7,0,1,0,0
"39286",1,0.0648734,49,0,0.215707663,11000,16,0,1,0,2
"39287",1,0.257446451,52,0,0.531682363,8600,11,0,4,0,2
"39288",1,0.324506026,33,3,0.363956802,13333,8,0,2,0,4
"39291",1,0.604787537,58,0,0.172841711,11200,5,0,1,0,0
"39293",1,0.36285539,39,1,0.620842146,5200,12,0,2,0,0
"39296",1,0.973558494,34,3,0.053589282,5000,2,0,0,0,2
"39298",0,0.934383202,42,0,38,5400,2,1,0,0,0
"39301",1,0.372375375,64,0,0.146878009,13500,3,0,1,0,0
"39302",1,0.093290925,46,0,0.023170849,10400,4,0,0,0,2
"39304",1,0.559171161,38,1,0.346766863,16500,9,0,2,0,1
"39305",1,0.417726582,53,0,0.018718503,8333,2,0,0,0,1
"39306",0,0.05511853,52,0,0.13109563,30000,12,0,2,1,3
"39307",1,0.9999999,25,0,0.023158572,3108,1,0,0,0,0
"39309",1,0.056567703,47,1,1.787934186,2187,12,0,1,1,0
"39317",1,0.912834866,39,0,0.73043778,2900,4,0,1,0,0
"39321",1,0.014263308,65,1,0.087489064,8000,16,0,1,0,0
"39331",1,0.00499975,63,0,0.000581283,5160,2,0,0,0,0
"39336",1,0.006103783,57,0,433,5400,9,0,1,0,0
"39341",1,0.992010652,32,7,0.090379009,2400,7,2,0,0,0
"39342",1,0.644303906,46,0,3.836938436,600,4,0,1,0,0
"39343",1,0.359264074,51,0,0.200388475,3088,4,0,0,0,0
"39344",1,0.228361043,49,0,0.154923005,15000,15,0,0,0,1
"39352",1,0.640718563,26,0,566,5400,4,0,0,0,2
"39354",1,0.004031387,40,0,0.161979753,8000,6,0,1,0,1
"39359",1,0.91206544,40,1,0.551641313,2497,5,0,0,0,4
"39362",1,0.932544712,58,3,0.739031239,5697,13,0,2,0,1
"39366",1,0.232177135,46,0,928,5400,9,0,1,0,0
"39369",1,0.233897238,51,0,0.266775396,8583,10,0,1,0,1
"39371",1,0.358930087,50,0,0.259073344,25100,13,0,1,0,1
"39377",1,0.402333129,31,1,0.35882059,2000,7,0,0,0,0
"39379",1,0.211216613,60,0,0.528650979,5566,21,0,1,0,0
"39381",1,0.9999999,31,0,0.121719065,3466,1,0,0,0,0
"39382",1,0.547534267,52,6,2.39047619,1469,24,0,1,1,4
"39388",1,0.471105779,31,0,0.288384244,4975,6,0,2,0,0
"39389",1,0.393185064,50,0,0.061261922,2725,4,0,0,0,0
"39396",1,0.241533064,50,0,1.039069767,5374,7,0,2,0,0
"39400",1,0.008906347,57,0,0.662880509,2200,10,0,2,0,0
"39403",1,0.423050254,30,0,1820,5400,6,0,1,0,0
"39404",1,0.053471242,47,0,0.416416689,7333,4,0,1,0,1
"39406",1,0.875416389,33,0,0.693665301,3172,4,0,1,0,2
"39407",1,0.369399907,37,0,0.161994374,10308,12,0,0,0,2
"39408",1,0.052935369,64,1,0.64229497,17533,8,0,3,0,0
"39410",0,0.9999999,37,0,0.003528374,3400,0,6,0,0,1
"39415",1,0.061984708,54,0,0.142927429,8129,5,0,1,0,2
"39416",1,0.197784549,40,0,0.315441939,10600,14,0,2,0,2
"39422",1,0.707810096,29,0,0.298976434,4200,10,0,0,0,0
"39426",1,0.162163225,40,1,0.210144928,4001,12,0,0,0,3
"39431",1,0.035317114,44,0,0.341161401,4683,11,0,1,1,1
"39436",1,0.492543802,33,0,3115,5400,9,0,1,0,0
"39444",1,0.016721913,37,0,0.522729021,13000,16,0,10,0,1
"39447",1,0.355116788,36,0,0.923682915,4061,18,0,3,0,2
"39449",1,0.9999999,53,0,0.168229,21868,5,0,2,0,0
"39452",1,0.536274356,39,0,0.031998745,25500,13,0,0,0,2
"39453",1,0.000741748,43,0,4283,5400,12,0,2,0,2
"39454",1,0.041226865,64,0,0.322838137,4509,3,0,0,0,1
"39455",1,0.127637916,49,1,0.491740452,7566,23,0,3,0,1
"39462",1,0.470524439,58,0,964,0,9,0,0,0,0
"39466",1,0.224646951,36,0,0.757498637,5500,18,0,2,0,1
"39467",1,0.348718845,48,1,0.345767888,4583,7,0,0,0,4
"39470",0,0.9999999,25,0,0,6550,0,0,0,0,0
"39471",1,0.008749563,52,0,0.248687828,4000,5,0,1,0,0
"39473",1,0.075220783,45,0,0.552921011,7000,8,0,2,0,1
"39481",1,0.370349005,48,1,0.87807928,7996,9,1,4,0,3
"39487",1,0.157714038,33,0,0.474506401,4608,18,0,1,0,0
"39489",1,0.247243015,31,0,1.06838506,1900,10,0,2,0,0
"39492",1,0.10693263,42,0,0.186856174,7668,8,0,1,0,3
"39496",0,0.015876765,61,2,0.159424154,3750,20,0,1,0,0
"39500",1,0.074031389,59,0,6966,5400,9,0,2,0,0
"39502",1,0.101363086,34,0,0.13673688,2800,4,0,0,0,0
"39504",1,0.00075213,51,0,1.743914981,2916,14,0,2,0,3
"39505",1,0.158859615,56,0,0.314900386,13200,6,0,2,0,4
"39508",1,0.945561288,59,0,0.553927681,3207,6,0,2,0,0
"39511",1,0.027542039,60,0,0.055041044,9501,10,0,0,0,2
"39513",0,0.842696629,52,0,0.320493972,3400,5,0,0,0,1
"39514",1,0.90952793,32,0,2808,5400,8,0,1,0,3
"39521",1,0.293709299,45,0,0.298515608,9161,8,0,2,0,2
"39523",1,0.000648724,47,0,0.586176728,8000,14,0,1,0,2
"39530",1,0.04319784,55,0,0.481466056,2400,8,0,0,0,0
"39532",1,0.341931614,27,0,0.035087719,5300,3,0,0,0,1
"39536",1,0.447471316,51,0,0.450387403,4000,9,0,2,0,2
"39539",0,0.605578213,41,3,1.025523226,3917,11,1,2,0,3
"39541",1,0.757706395,46,0,0.706345998,4947,10,0,3,0,0
"39542",1,0.505812705,58,0,0.835521996,3045,5,0,1,0,0
"39544",1,0.626698622,62,0,0.419637194,7882,10,0,0,0,0
"39547",1,0.141760915,38,0,1.086223055,3200,6,0,1,0,1
"39548",0,0.414402174,63,1,0.003598561,2500,1,0,0,0,2
"39549",1,0.015076933,51,0,0.277197837,7950,12,0,2,0,0
"39552",1,0.607239276,54,0,0.458199799,10920,8,0,1,0,1
"39558",1,0.004194401,57,0,0.196938353,4833,5,0,1,0,1
"39561",1,0.157708506,40,0,0.325109342,8916,8,0,2,0,5
"39563",1,0.859771218,29,0,0.286812764,2600,4,0,0,0,2
"39566",0,0.942649683,61,0,0.338591424,4500,13,4,0,0,0
"39569",1,0.211368395,46,0,0.235927298,11333,7,0,1,0,1
"39570",1,0.03509883,47,0,0.413878327,5259,6,0,1,0,0
"39571",1,0.158912145,61,0,1826,5400,5,0,1,0,2
"39575",1,0.004278373,58,0,0.098,4499,4,0,0,0,2
"39578",1,0.109829103,62,0,404,5400,12,0,0,0,0
"39579",1,0.022123475,56,0,0.435038268,10713,15,0,1,0,2
"39580",1,0.676640258,63,0,723,0,6,0,0,0,0
"39589",1,0.9999999,59,0,0.023238191,3958,1,0,0,0,1
"39590",1,0.003696653,57,0,0.055313265,9400,21,0,0,0,0
"39593",1,0.169741513,38,0,0.234117892,4800,6,0,0,0,2
"39595",1,0.502466557,40,0,0.632183908,4697,6,0,1,0,1
"39600",1,0.143942423,27,0,0.069644947,5125,6,0,0,0,0
"39603",1,0.204889756,44,0,1677,5400,2,0,1,0,0
"39609",1,0.158546981,31,0,0.346163459,4000,7,0,0,1,0
"39611",1,0.9999999,35,0,0.724211815,6533,12,0,1,0,0
"39623",1,0.301319537,42,0,0.09316257,4840,4,0,0,0,3
"39626",0,0.885670657,54,3,1.027919544,3330,15,0,2,0,2
"39628",1,0.387609124,53,1,0.443466889,8410,15,0,1,0,1
"39633",1,0.185252861,55,0,0.193750168,37248,7,0,2,0,3
"39634",1,0.37245839,42,0,0.111164659,6224,6,0,0,0,2
"39635",1,0.533875932,53,0,0.683985003,5600,17,0,1,0,2
"39638",1,0.9999999,49,0,0.324145726,11500,5,0,1,0,1
"39640",1,0.9999999,23,0,0,0,1,0,0,0,0
"39641",1,0.008078517,61,0,0.184423953,9000,16,0,1,0,0
"39642",1,0.279488229,55,0,0.289975835,12000,18,0,1,0,2
"39653",1,0.155903351,58,2,0.38524319,9066,7,0,2,0,1
"39665",1,0.617684541,37,0,0.586082783,5000,5,0,2,0,0
"39668",0,0.819523465,43,0,2.179937952,966,10,0,1,0,2
"39671",1,0.856932543,44,0,0.317793932,18983,14,0,2,0,3
"39676",1,0.305898034,25,0,0.336106489,600,9,0,0,0,0
"39679",1,0.033870766,41,0,0.294341132,5000,6,0,2,0,0
"39680",1,0.891245821,50,0,0.170497338,7700,5,0,0,0,2
"39683",1,0.071770024,60,0,0.299986444,7376,10,0,2,0,1
"39685",1,0.016983017,29,0,0,2431,2,0,0,0,0
"39686",1,0.021785889,56,0,660,5400,10,0,0,0,0
"39690",1,0.004402903,35,0,0.333644424,15000,6,0,1,0,1
"39692",1,0.274048397,30,0,0.945058415,3166,7,0,2,0,0
"39698",0,0.411383105,29,0,0.802093245,1050,10,0,0,0,0
"39699",1,0.545979779,43,0,0.230565838,3781,9,0,0,0,0
"39710",1,0.9999999,61,0,0.061323816,3081,1,0,0,0,1
"39711",1,0.684065797,31,0,0.180438449,4150,7,0,0,0,0
"39719",1,0.387225549,34,0,727,5400,3,0,1,0,0
"39721",1,0.294422382,34,0,0.395075616,8000,12,0,1,0,2
"39723",1,0.05859707,56,0,0.384004831,11590,12,0,2,0,4
"39724",0,0.598283476,44,0,0.45709571,3029,15,0,0,0,0
"39727",1,0.999672775,38,4,0.165106791,8333,5,1,0,0,3
"39729",1,0.195598768,39,0,0.050440529,4539,10,0,0,0,1
"39731",1,0.002280914,49,0,1711,5400,8,0,1,0,0
"39733",1,0.310480518,54,1,0.239668197,6750,5,0,1,0,1
"39743",1,0.132948559,62,2,0.299838673,4338,15,0,1,1,0
"39744",1,0.565783209,46,0,0.093370251,6500,3,0,0,0,2
"39745",1,0.231076519,37,0,1.047989336,4500,15,0,4,0,1
"39749",1,0.177368619,32,0,0.453739354,8570,14,0,3,0,3
"39750",1,0.467156934,31,0,0.050974369,20833,6,0,0,0,0
"39754",1,0.071095312,50,1,0.534368932,2574,5,0,1,0,1
"39757",0,0.9999999,44,1,0.263248451,2905,3,1,0,1,5
"39761",1,0.014198263,58,0,0.090217812,7758,9,0,1,0,0
"39762",1,0.9999999,37,0,0,5400,0,0,0,0,0
"39771",1,0.749794122,40,0,0.597044121,4600,10,0,1,0,2
"39774",1,0.015069835,59,0,869.5,1,14,0,1,0,0
"39780",1,0.301154973,28,0,0.08259587,14237,8,0,0,0,0
"39781",1,0.012724682,62,0,0.068925836,25200,8,0,2,0,0
"39788",1,0.006066065,58,0,2129,5400,7,0,1,0,0
"39790",1,0.16405971,55,0,0.268932767,4000,4,0,1,0,3
"39793",0,0.94500705,52,3,0.582127124,4766,6,0,1,0,1
"39795",1,0.998365542,41,2,0.634497252,6185,11,0,3,0,3
"39796",1,0.079299294,65,0,0.210105319,7500,6,0,1,0,0
"39797",1,0.300372746,38,0,0.758825045,3880,12,0,2,0,0
"39800",1,0.438829304,32,0,0.566084788,400,3,0,0,0,0
"39815",1,0.186144976,59,0,693,0,12,0,1,0,0
"39816",1,0.262567172,29,0,0.456423929,6000,11,0,1,0,1
"39817",1,0.105789421,31,0,0.237536657,3750,4,0,0,0,1
"39822",1,0.9999999,48,0,0.006589411,4400,4,2,0,1,2
"39823",1,0.072714259,35,0,2329,5400,10,0,2,0,0
"39824",1,0.20756918,55,0,4175,5400,18,0,1,0,0
"39827",1,0.168646164,55,0,0.804035568,2923,16,0,1,0,0
"39828",1,0.392771224,64,2,0.352026652,1800,9,0,0,0,0
"39830",1,0.373002709,53,0,0.106959205,8750,5,0,0,1,0
"39832",1,0.572819823,41,0,0.267051838,6230,5,0,0,0,1
"39838",1,0.122067122,55,0,897,5400,7,0,2,0,2
"39839",1,0.212689366,56,0,0.338216561,6279,18,1,3,0,0
"39840",1,0.01439856,42,2,0.235441163,10800,7,0,1,0,2
"39841",1,0.194760012,52,0,0.424556796,7614,13,0,2,0,0
"39843",1,0.043535431,58,0,2181,5400,10,0,1,0,0
"39844",1,0.301314857,48,0,493,5400,4,0,0,0,0
"39846",0,0.639439567,49,3,0.919364106,5220,10,2,1,0,3
"39853",1,0.995510815,30,3,0.322225925,3000,5,0,0,0,0
"39857",1,0.694352159,50,0,0.181582521,8100,5,2,0,1,2
"39858",1,0.631136886,40,0,0.159737912,4425,4,0,0,0,3
"39859",1,0.003021212,39,0,0.26814125,5153,4,0,1,0,1
"39861",1,0.650944131,64,0,2263,5400,7,0,2,0,0
"39863",1,0.641414343,50,0,0.825529377,6705,8,0,2,0,1
"39867",1,0.484786149,41,0,0.099387093,8320,3,0,0,0,4
"39868",1,0.795430372,40,0,8354,5400,17,0,4,0,0
"39870",1,0.666666667,28,0,0.757676744,4200,3,0,1,0,0
"39871",1,0.821303737,49,0,0.347539066,11966,7,0,1,0,1
"39873",1,0.216437894,65,0,1277,5400,6,0,1,0,0
"39874",1,0.9999999,57,0,0.280327671,8300,5,0,2,0,0
"39879",1,0.051838618,56,0,0.371204701,4083,10,0,1,0,0
"39881",0,0.978601427,31,0,2357,5400,6,0,1,1,1
"39884",1,0.732213389,58,1,0.718816324,16490,14,0,5,0,0
"39887",1,0.985668259,57,0,1315,5400,6,0,0,0,0
"39888",1,0.044521707,40,0,0.90323205,5166,15,0,2,0,0
"39890",1,0.187394408,58,0,0.087837189,10416,10,0,1,0,4
"39894",1,0.632367632,24,0,9,1,1,0,0,0,0
"39896",1,0.9999999,35,0,0.036701565,8500,4,0,0,0,0
"39897",1,0.836522725,52,1,1.449843804,2880,12,0,1,0,1
"39898",1,0.019340014,47,0,0.280768644,6556,9,0,1,0,0
"39899",1,0.35391886,31,0,0.108432421,9166,10,0,0,0,0
"39901",1,0.735912213,31,0,0.322886819,5583,11,0,0,0,0
"39902",1,0.05339123,31,0,992,5400,11,0,1,0,0
"39905",1,0.205745401,50,0,0.546863735,5547,9,0,2,0,1
"39916",1,0.59241772,34,0,0.432799014,4054,5,0,1,0,0
"39917",0,0.504648201,47,0,0.134056399,9219,6,0,0,0,2
"39920",1,0.9999999,57,1,0.594734211,6000,5,0,1,0,2
"39921",1,0.584827614,52,0,0.474975466,6113,6,0,1,0,1
"39922",1,0.041436497,60,0,0.038061641,5385,12,0,0,0,0
"39923",1,0.174607111,40,0,0.190097579,2766,5,0,0,0,4
"39928",1,0.006316919,50,0,0.24831667,4900,7,0,1,0,1
"39933",1,0.243338796,54,0,0.3757495,1500,6,0,0,0,2
"39934",1,0.018166856,63,0,0.00614198,7000,5,0,0,0,0
"39935",1,0.999020568,21,0,0.011995202,2500,2,0,0,0,1
"39941",1,0.044496292,55,0,15,5400,2,0,0,0,0
"39943",1,0.142271816,40,0,0.420957904,10000,11,0,1,0,4
"39957",1,0.601794395,61,0,0.445512239,5514,10,0,1,0,0
"39968",1,0.38406607,54,0,0.704658165,11291,14,0,3,0,1
"39969",1,0.006686242,54,1,0.311017265,8050,16,0,1,0,0
"39976",1,0.464921175,40,0,1.940529735,2000,7,0,2,0,0
"39980",1,0.486474628,54,0,0.091660128,21666,7,0,0,0,3
"39981",1,0.393926872,39,0,0.142836738,7000,13,0,0,0,0
"39984",1,0.9999999,53,0,0.373932012,5500,2,3,1,0,3
"39986",1,0.01888665,42,0,0.18963694,5673,5,0,0,0,4
"39991",1,0.059146026,30,0,0.244270964,3970,8,0,0,0,0
"39992",1,0.9999999,35,0,0.388255175,4733,6,0,0,0,6
"39997",1,0.543298243,52,5,0.805235767,6340,20,1,3,1,0
"40004",1,0.021996334,64,0,0.049557522,2259,5,0,0,0,1
"40005",1,0.266854653,31,0,0.229009763,3584,7,0,0,0,0
"40011",0,0.9999999,56,0,0,637,0,0,0,0,0
"40012",1,0.9999999,40,0,0,5400,0,0,0,0,0
"40013",1,0.24155169,27,0,0.009814613,3667,6,0,0,0,0
"40017",1,0.08179292,45,0,0.243852459,8783,21,0,3,0,0
"40019",1,0.010397408,42,0,0.191244635,5824,7,0,1,0,0
"40023",1,0.074012204,60,0,0.229054132,8700,6,0,1,0,3
"40024",1,0.643480806,59,0,0.199655766,12200,4,0,1,0,4
"40033",1,0.069446085,60,0,0.368607745,3382,4,0,1,0,0
"40034",1,0.163855996,55,2,0.491836517,9370,24,0,4,0,1
"40043",1,0.006992673,50,0,1754.5,1,14,0,2,0,0
"40045",1,0.969766966,49,2,0.680542736,10833,8,0,3,0,1
"40048",1,0.115134453,33,0,0.287346664,5950,6,0,2,0,2
"40051",1,0.527218033,63,0,0.917131321,5200,15,0,2,0,0
"40056",1,0.9999999,36,0,0.131975446,3583,8,0,0,0,0
"40059",1,0.05893771,38,0,0.524155352,6333,6,0,2,0,2
"40063",1,0.149728227,61,1,0.097595811,4200,8,0,0,0,1
"40064",1,0.112582078,54,0,0.771139011,6610,11,0,3,0,0
"40079",1,0.001451579,29,0,0.018196361,5000,6,0,0,0,0
"40081",0,0.281303377,23,1,0.165889407,1500,10,0,0,0,1
"40084",1,0.60052431,59,0,0.828735632,4349,14,0,1,0,0
"40091",1,0.829409123,64,0,1.049320181,3750,17,0,2,0,0
"40092",1,0.138863581,64,0,0.358051356,8333,6,0,2,0,0
"40095",1,0.013892609,60,0,0.800640228,11245,26,0,8,0,0
"40103",1,0.28254452,60,0,0.737474363,3412,7,0,2,0,0
"40108",1,0.009165903,31,0,3,5400,2,0,0,0,0
"40110",0,0.9999999,31,1,367,5400,1,3,0,0,3
"40118",1,0.08238141,57,0,0.298570755,6366,11,0,1,0,2
"40119",1,0.020267798,31,0,0.073619632,325,2,0,0,0,0
"40124",1,0.024251989,46,0,0.350467889,7800,12,0,1,0,0
"40126",1,0.071965384,29,0,0.373524047,10416,8,0,2,0,0
"40127",0,0.9999999,40,0,0.027554255,4100,3,8,0,0,3
"40131",1,0.869046575,61,0,0.639402281,2542,8,0,2,0,0
"40138",1,0.598750069,56,1,4259,5400,8,0,2,0,0
"40140",1,0.722134444,57,1,0.183542908,4532,4,0,1,0,1
"40150",1,0.044782425,27,0,76,0,2,0,0,0,0
"40151",1,0.004712213,55,0,0.367106176,4322,11,0,1,0,0
