"","y","x1","x2","x3","x4","x5","x6","x7","x8","x9","x10"
"59276",1,0.139972196,59,0,0.67666322,2900,12,0,1,0,1
"59277",1,0.144285655,61,0,0.705419942,7250,11,0,3,0,0
"59279",1,0.000812449,41,0,0.22873457,11908,7,0,3,0,1
"59280",1,0.540753021,54,0,0.255396692,10700,11,0,0,0,1
"59281",1,0.068483007,64,0,0.549188259,9300,21,0,2,0,0
"59282",1,0.044014707,53,0,0.192050165,9408,5,0,1,0,3
"59283",1,0.371496844,62,0,0.324963893,9000,4,0,1,0,0
"59284",1,0.002461826,57,0,0.588524842,6500,13,0,1,0,0
"59285",1,0.558239595,38,0,0.694960212,4523,16,0,1,0,0
"59286",1,0.326332795,62,0,2037,5400,19,0,1,0,0
"59287",1,0.328667333,27,1,0.156629374,4200,5,0,0,0,0
"59289",1,0.382149809,41,0,0.190231362,3500,17,0,0,0,2
"59290",1,0.086077897,55,0,0.696920583,4935,11,0,2,0,0
"59291",1,0.799506683,51,0,0.184806344,8700,7,0,1,0,1
"59292",1,0.018854602,50,0,0.441158272,8080,9,0,2,0,2
"59293",1,0.428400942,57,0,3097,5400,13,0,2,0,0
"59294",1,0.265564591,39,0,0.19908899,9000,4,0,0,0,3
"59295",1,0.240497362,52,0,0.538146185,10000,22,0,2,0,2
"59297",1,0.039489278,42,0,0.088464085,12083,11,0,1,0,1
"59300",1,0.081961846,51,0,0.247972448,9000,6,0,2,0,2
"59301",1,0.078483472,51,0,0.786322334,10454,10,0,5,0,4
"59302",1,0.178550565,53,0,0.272410455,10329,11,0,1,0,0
"59303",1,0.100107287,46,0,1140,5400,8,0,1,0,2
"59304",1,0.051768234,52,0,0.226093256,15183,16,0,1,0,2
"59305",1,0.573474438,47,0,5981,5400,13,0,2,0,0
"59306",0,0.990092245,47,4,0.339886704,3000,6,3,1,0,0
"59307",1,0.099671911,39,0,0.310844578,2000,18,0,1,0,1
"59308",1,0.077369439,48,0,0.421523349,13640,16,0,4,0,5
"59309",0,0.273151233,29,0,0.302246715,2358,11,0,0,0,0
"59310",1,0.001641667,65,0,3120,5400,16,0,1,0,0
"59311",1,0.98727345,37,2,765,0,5,0,0,3,0
"59314",1,0.9999999,50,0,0,3500,0,2,0,0,0
"59315",1,0.261852662,63,0,0.31582013,8583,9,0,2,0,0
"59317",1,0.694295704,57,0,0.653652968,4379,15,0,1,0,2
"59318",1,0.144185581,64,0,0.083194676,600,4,0,0,0,0
"59320",1,0.148026496,57,0,0.489948574,6416,12,0,2,0,1
"59326",1,0.974209312,40,0,0.28714246,3600,9,0,0,0,2
"59327",1,0.9999999,51,0,0.219707299,11000,2,0,1,0,0
"59328",1,0.9999999,36,0,0.440389903,4000,2,0,1,0,0
"59329",1,0.280505517,58,0,0.601639141,8052,18,0,1,0,0
"59330",1,0.187742616,50,2,0.583714768,4150,11,0,1,0,1
"59334",1,0.378818291,54,1,1.245308835,5115,13,0,2,0,0
"59335",1,0.123934934,27,0,0.073385323,5000,6,0,0,0,0
"59338",1,0.9999999,26,0,0.174937522,2800,1,0,0,0,0
"59339",1,0.026803396,48,0,0.231338077,7166,5,0,1,0,1
"59341",1,0.622662222,53,0,0.256319934,4825,3,0,0,0,1
"59343",1,0.518438178,40,0,0.471682265,8333,12,0,1,0,1
"59344",1,0.057060535,61,0,0.260070469,10500,10,0,2,0,0
"59345",1,0.427703946,54,0,3557,0,9,0,1,0,0
"59346",1,0.176727909,49,0,0.484112288,13500,6,0,1,0,2
"59347",1,0.972172641,52,0,1.820285574,2030,9,0,1,0,0
"59348",1,0.625807768,55,0,4066,5400,5,0,2,0,0
"59350",1,0.139771506,62,0,0.547878249,4500,7,0,1,0,0
"59351",1,0.028309062,43,0,0.683829043,4000,8,0,1,0,0
"59352",1,0.9999999,39,0,0.308243728,5300,2,0,1,0,3
"59353",0,0.13138827,51,4,0.068450039,5083,7,0,0,0,0
"59356",1,0.185474398,59,0,0.529796048,6275,23,0,3,0,0
"59357",1,0.123476916,42,0,2271,5400,9,0,1,0,0
"59358",1,0.283887096,44,0,0.128441755,6609,6,0,0,0,0
"59359",1,0.13414318,54,0,0.269432642,4000,4,0,0,0,1
"59360",1,0.688049979,48,1,0.509629509,12253,11,0,3,0,2
"59362",1,0.182781722,61,0,54,5400,2,0,0,0,0
"59364",1,0.092310751,43,0,2292,5400,15,0,1,0,4
"59365",1,0.973544349,64,0,0.724881996,4448,7,0,1,0,0
"59367",1,0.325301481,46,0,2410,5400,9,0,2,0,2
"59368",1,0.03446969,56,0,0.221986126,16000,18,0,2,0,1
"59369",1,0.18087884,60,0,0.343581378,7968,6,0,2,0,0
"59370",1,0.007906088,57,0,0.185136032,10548,14,0,2,0,1
"59371",1,0.031557768,46,0,0.352287143,13400,8,0,2,0,1
"59372",1,0.056929538,30,0,0.440842297,6600,8,0,2,0,0
"59373",1,0.860793245,62,0,0.223996471,11334,5,0,2,0,0
"59374",1,0.573130632,47,0,0.567774262,7583,9,0,2,0,3
"59375",1,0.000999962,45,0,0.196169228,4750,2,0,1,0,0
"59376",1,0.002994958,55,0,508,5400,11,0,1,0,0
"59377",1,0.06896817,61,1,0.120993278,18000,9,0,1,0,0
"59378",1,0.9999999,61,2,452,5400,3,2,0,0,1
"59379",1,0.030092895,53,0,0.244517998,7250,24,0,2,0,2
"59381",1,0.3093014,65,1,0.112859751,11500,9,0,0,0,1
"59382",1,0.006098161,55,0,0.279549521,9500,6,0,3,0,1
"59383",1,0.630948212,38,0,0.494112419,4500,7,0,1,0,1
"59384",1,0.293864097,44,0,0.006758946,21600,5,0,0,0,1
"59386",1,0.026583936,38,0,0.437380218,12000,14,0,2,0,0
"59390",1,0.001580965,56,0,0.297764043,5500,8,0,1,0,1
"59391",1,0.627194942,41,0,0.579663901,4700,10,0,2,0,0
"59392",1,0.031592685,53,0,0.250907863,11840,16,0,3,0,0
"59393",1,0.238639328,51,1,0.446601942,9166,13,0,2,0,1
"59394",1,0.261911637,48,0,2415,1,14,0,2,0,0
"59396",1,0.135099525,32,0,0.507198684,2430,8,0,0,0,0
"59397",1,0.15605806,44,1,0.253998119,9566,12,0,1,0,0
"59398",1,0.286690995,41,2,2688,5400,10,0,2,0,0
"59399",1,0.225658134,45,0,2456,5400,13,0,1,0,0
"59400",1,0.138692302,52,0,18.71287129,100,7,0,1,0,0
"59401",1,0.299029839,30,0,0.252399651,4583,8,0,0,0,0
"59402",1,0.905439989,63,0,0.444526491,10833,17,0,0,0,0
"59403",1,0.525802959,50,1,0.398631759,7600,18,0,2,0,2
"59404",1,0.859158121,31,1,0.473503785,7000,11,0,1,0,2
"59405",1,0.071534733,65,0,0.597582038,11000,8,0,3,0,0
"59406",0,0.651624267,49,0,0.229144815,14300,19,0,2,0,3
"59407",1,0.183803689,59,0,0.692216139,4200,9,0,2,0,0
"59408",1,0.247078658,36,0,0.437852047,5325,9,0,1,0,3
"59409",1,0.057443159,43,0,0.242787848,7833,15,0,2,0,1
"59410",1,0.227023424,62,0,3231,5400,8,0,1,0,0
"59413",0,0.9999999,28,0,36,5400,1,0,0,1,1
"59414",1,0.045639597,60,1,1091,5400,5,0,1,0,0
"59416",1,0.046716083,48,0,0.009987516,800,2,0,0,0,1
"59419",1,0.9880024,41,4,0.350025725,5830,9,0,2,0,3
"59420",1,0.072291991,58,0,0.397867378,3000,8,0,1,0,0
"59421",1,0.345987628,32,0,0.1994003,2000,6,0,0,0,0
"59422",1,0.485568896,40,0,0.271491403,2500,5,0,0,0,1
"59424",0,0.945091514,63,0,0.572636434,1300,4,1,0,1,0
"59425",1,0.169337264,26,0,0.008912249,4375,3,0,0,0,0
"59426",1,0.99950025,27,0,0.166066715,4166,11,0,0,0,0
"59427",1,0.088799922,47,0,0.896200691,5500,14,0,1,0,0
"59428",1,0.093073987,64,0,0.004250152,3293,2,0,0,0,0
"59430",1,0.075188278,62,0,0.604855987,4200,30,0,2,0,0
"59431",1,0.03700493,49,0,0.254529255,10100,11,0,2,0,2
"59432",1,0.213946434,44,0,1888,5400,7,0,1,0,0
"59435",1,0.005048594,56,0,0.436955821,3100,16,0,1,0,1
"59436",1,0.55584026,51,0,0.335214032,8152,8,0,1,0,3
"59438",1,0.574118398,37,0,0.353884329,10477,7,0,2,0,2
"59440",1,0.138576175,54,0,0.182512699,25000,7,0,1,0,0
"59442",1,0.528013882,48,0,0.431069696,7833,6,0,2,0,0
"59443",1,0.03710089,29,0,3185,5400,6,0,1,0,0
"59444",1,0.045279907,61,0,0.128820337,3500,4,0,1,0,1
"59445",1,0.824684489,46,0,0.134431138,10019,13,0,0,0,3
"59446",1,0.696114326,45,1,0.402376562,9761,9,0,1,0,2
"59448",1,0.038280252,56,0,3693,5400,11,0,2,0,0
"59450",1,0.534575308,56,0,0.111148142,6000,3,0,1,0,1
"59451",1,0.048315861,65,0,217,5400,7,0,1,0,0
"59453",1,0.113238644,51,0,1223,5400,5,0,1,0,0
"59455",1,0.219906249,61,0,0.383857764,7817,9,0,2,0,1
"59456",1,0.17320141,39,0,0.314388814,6650,4,0,2,0,1
"59458",0,0.979198286,35,6,0.266690468,2800,8,3,0,0,0
"59459",1,0.017844781,58,0,0.00239904,2500,2,0,0,0,0
"59460",1,0.212262579,36,0,0.532733369,5666,8,0,2,0,2
"59462",1,0.144523115,36,0,0.219546742,2117,3,0,0,0,0
"59463",1,0.014293949,57,0,0.486585569,6000,24,0,2,0,0
"59464",1,0.247048297,55,0,1.255310287,2400,15,0,1,0,1
"59465",1,0.180109767,45,0,0.441990235,4300,12,0,1,0,0
"59466",1,0.094884071,65,0,194,5400,14,0,0,0,0
"59467",1,0.057486935,32,0,0.326557814,3000,4,0,1,0,1
"59468",1,0.315916937,64,2,0.470068301,7466,10,0,3,0,0
"59469",1,0.853314179,40,1,0.479526086,9621,9,0,1,0,0
"59470",1,0.015328443,57,0,0.260966018,9916,6,0,1,0,0
"59474",1,0.9999999,30,0,0,1262,0,0,0,0,4
"59475",1,0.421479826,61,0,0.316349325,9400,8,0,2,0,0
"59476",0,0.252745291,63,1,2290,5400,7,0,1,0,0
"59478",1,0.376303411,62,1,4191,5400,10,0,3,0,0
"59479",1,0.352965923,37,0,0.436890777,4000,6,0,1,0,1
"59480",1,0.060191417,48,0,0.31181004,4800,7,0,2,0,0
"59481",1,0.9999999,53,1,0.176798041,4490,4,0,0,0,1
"59483",1,0.81278309,43,0,0.176405243,4500,7,0,0,0,3
"59484",1,0.027130164,62,0,0.0029521,10500,6,0,0,0,0
"59485",1,0.027884389,52,0,0.520973462,8176,5,0,2,0,0
"59486",1,0.66449342,32,0,561,1,10,0,0,0,2
"59487",0,0.459273622,52,1,3043,5400,11,0,2,0,1
"59488",1,0.000606042,60,0,1731,5400,9,0,1,0,0
"59489",1,0.52056505,54,0,0.642864906,9200,38,0,4,0,3
"59490",1,0.767308173,53,0,281,5400,2,0,0,0,0
"59491",1,0.267614589,42,0,225,0,4,0,0,0,0
"59492",1,0.163015719,48,0,0.372154116,3425,11,0,1,0,0
"59493",1,0.096356673,51,1,0.106526086,5500,12,0,0,0,2
"59495",1,0.028066043,60,0,0.712732375,2850,5,0,2,0,0
"59496",1,0.097302391,56,0,0.320311054,5400,12,0,1,0,0
"59497",1,0.277307349,58,0,0.08853031,9171,3,0,0,0,0
"59500",1,0.137117814,54,0,2562,5400,30,0,1,0,0
"59501",1,0.009919206,56,0,0.192108844,3674,12,0,0,0,0
"59502",1,0.668573703,57,5,0.914111598,5250,25,0,2,0,0
"59503",1,0.48410106,34,0,0.342573438,4833,3,0,1,0,3
"59504",1,0.059785602,51,0,0.064204737,8908,4,0,0,0,1
"59508",1,0.221046443,28,1,0.120457604,2971,4,0,0,0,2
"59509",1,0.11229177,55,0,0.952714887,4990,21,0,2,0,0
"59510",1,0.778902637,43,0,0.145776405,8416,3,0,1,0,1
"59511",1,0.178910545,57,1,0.21392869,3000,3,0,1,1,0
"59512",1,0.14875246,35,0,1763,5400,9,0,1,0,3
"59513",1,0.9999999,59,0,0.023220932,18000,3,0,1,0,1
"59514",0,0.924246588,44,1,3544,5400,11,0,1,0,1
"59516",1,0.017205521,64,0,0.246917694,3000,12,0,1,0,1
"59521",1,0.695138241,61,0,2349,5400,14,0,1,0,0
"59524",1,0.00949975,65,0,0.138222222,8999,7,0,1,0,0
"59525",1,0.0190787,62,0,13,5400,4,0,0,0,0
"59526",1,0.500229141,61,1,0.588638779,10350,21,0,2,0,1
"59528",1,0.9999999,44,0,0.027806876,10500,1,0,0,0,0
"59529",1,0.076598132,46,0,0.345322497,5782,7,0,2,0,0
"59530",1,0.464357095,22,0,0.006018658,3322,2,0,0,0,0
"59531",1,0.070975723,43,0,0.083038174,10163,4,0,1,0,2
"59533",1,0.227737854,53,0,1.372434018,3750,12,0,2,0,0
"59534",1,0.151260713,49,0,0.024905818,14333,8,0,1,0,2
"59535",1,0.049796581,55,0,0.208030963,6200,9,0,1,0,0
"59536",1,0.041665448,46,0,0.205349905,3700,6,0,1,0,0
"59540",1,0.404649235,63,0,0.251187203,4000,5,0,1,0,0
"59541",1,0.013984279,60,0,0.375633375,8880,17,0,2,0,2
"59542",1,0.069445714,57,0,0.190975952,12100,14,0,3,0,2
"59544",1,0.485151506,44,0,0.368033752,10191,9,0,1,0,1
"59546",1,0.691453059,49,0,0.143095768,7183,9,0,1,0,3
"59548",0,0.556320216,55,1,430,5400,4,2,0,1,0
"59549",1,0.263855441,52,0,0.514612452,2360,13,0,1,0,3
"59550",1,0.82334511,39,0,0.444594798,6650,8,0,2,0,2
"59551",1,0.00077101,45,0,0.184375727,4300,7,0,1,0,1
"59552",1,0.010602534,60,0,0.282102557,7000,7,0,2,0,2
"59554",1,0.184744641,52,1,2.471264368,2000,14,0,4,0,0
"59555",1,0.670666536,41,0,0.302803071,5600,8,0,0,0,2
"59556",1,0.093584581,64,0,0.681263747,5000,18,0,2,0,2
"59557",1,0.492385495,63,5,0.071897317,10361,13,1,0,0,0
"59559",1,0.018520162,62,0,49,5400,12,0,0,0,0
"59560",1,0.3624004,61,0,3006,5400,14,0,1,0,0
"59561",1,0.167817824,60,0,0.451569264,11087,20,0,3,0,2
"59562",0,0.884046381,55,0,3477,5400,7,0,3,0,4
"59563",1,0.799609417,63,3,0.732863357,6666,10,0,2,0,0
"59564",1,0.128300306,55,0,0.247460938,10239,17,0,1,0,0
"59565",1,0.9999999,37,0,0.204906861,2200,3,0,0,0,2
"59566",1,0.978816347,46,0,0.323240443,11195,13,0,1,0,3
"59569",1,0.57629658,57,0,0.320076507,15161,14,0,4,0,0
"59570",1,0.022996167,28,1,0.147702221,5896,12,0,0,0,0
"59572",1,0.887353225,46,0,0.196080392,10000,9,0,0,0,4
"59573",1,0.752856179,50,0,0.188320335,5256,7,0,0,0,2
"59574",1,0.534249136,26,0,0.104779044,5000,5,0,0,0,0
"59575",1,0.397959402,61,0,0.345411041,5850,16,0,2,0,0
"59576",1,0.483101503,61,0,4034,5400,14,0,1,0,0
"59577",1,0.23968704,40,0,0.667291471,3200,16,0,1,0,0
"59580",1,0.321589806,63,0,228,5400,2,0,0,0,0
"59581",1,0.679860836,48,0,0.662079346,9300,13,0,1,0,0
"59582",1,0.280904787,29,0,0.134511914,1300,4,1,0,0,0
"59583",1,0.004393876,63,0,0.358728254,5000,7,0,2,0,2
"59584",1,0.993426434,42,0,0.318174134,11829,11,0,1,0,4
"59585",1,0.9999999,54,0,0.001469328,8166,2,1,0,1,2
"59586",1,0.9999999,48,0,0.453954496,4614,2,0,1,0,1
"59587",1,0.553089997,39,0,0.450824679,4910,9,0,1,0,2
"59588",1,0.091610193,42,0,0.256582894,15000,17,0,2,0,3
"59589",1,0.190704663,38,0,0.030131325,15000,4,0,0,0,0
"59593",1,0.199521587,45,0,0.479008397,2500,13,0,0,0,0
"59594",1,0.019960701,55,0,0.206946454,7600,6,0,2,0,1
"59596",1,0.161098326,61,1,4.24750499,500,5,0,2,0,0
"59597",1,0.068209414,56,0,799,5400,2,0,1,0,0
"59598",1,0.836968101,49,0,0.259523966,15250,13,0,1,2,3
"59599",1,0.013159039,59,0,0.287372014,10254,11,0,1,0,0
"59600",1,0.105526298,64,0,0.058676654,800,6,0,0,0,0
"59601",1,0.354214351,64,0,0.076467765,6250,4,0,0,0,1
"59602",1,0.244065375,54,0,0.04132415,4500,7,0,0,0,2
"59604",1,0.00921851,54,0,7846,5400,10,0,2,0,0
"59607",1,0.595529176,60,0,0.449875366,9226,8,0,1,0,1
"59608",1,0.131105092,58,0,0.471191792,3800,9,0,2,0,0
"59610",1,0.021355081,62,0,0.156768002,14900,8,0,2,0,0
"59611",1,0.003999515,40,0,0.10309755,4325,5,0,1,0,5
"59612",1,0.001811935,53,0,0.084610028,2871,11,0,0,0,1
"59614",1,0.9999999,28,0,0.059104737,2300,2,0,0,0,0
"59616",0,0.261921299,50,3,0.103645298,8750,8,2,0,2,1
"59617",0,0.331394741,34,2,0.396095974,7376,6,0,2,1,1
"59618",1,0.618098707,40,2,0.29860337,15250,8,0,2,0,3
"59619",1,0.08501013,47,0,0.212774983,16500,16,0,2,0,2
"59621",0,0.9999999,34,0,340,5400,1,3,0,1,6
"59622",1,0.591604068,36,0,0.413742956,5500,7,0,2,0,2
"59623",1,0.751071327,29,0,0.434333656,6197,11,1,4,0,0
"59625",1,0.74065187,34,0,0.445555159,2800,9,0,1,0,0
"59626",1,0.034322304,59,0,0.087645195,31250,13,0,1,0,3
"59627",1,0.701623357,30,0,2505,5400,5,0,1,0,1
"59628",1,0.104812048,31,0,77,5400,4,0,0,0,0
"59629",1,0.94493864,40,1,0.578196451,5466,11,0,1,0,2
"59630",1,0.9999999,23,0,0,1,1,0,0,0,0
"59631",1,0.148885111,28,0,0.435080264,4235,3,0,2,0,0
"59632",1,0.030731285,59,0,0.285385897,17400,13,0,1,0,0
"59633",1,0.094458663,49,0,0.480910732,7202,16,0,1,0,0
"59634",1,0.008937041,59,0,0.003832695,6000,6,0,0,0,0
"59635",1,0.077100726,49,0,0.302567583,8840,20,0,1,0,1
"59636",1,0.9999999,33,0,0.139235987,2800,4,0,0,0,0
"59637",1,0.169073386,47,0,0.376874375,3000,17,0,1,1,0
"59638",1,0.283298417,60,0,0.418912485,10500,12,0,1,0,0
"59641",1,0.105392643,39,0,0.038192362,5000,7,0,0,0,0
"59642",1,0.013986171,56,0,0.098180184,4450,10,0,1,0,1
"59643",0,0.723383279,57,0,0.573253558,6183,18,0,1,0,0
"59644",1,0.001148571,59,0,3024,5400,6,0,2,0,2
"59645",1,0.06049879,41,0,3219,5400,6,0,1,0,0
"59646",1,0.101304055,57,0,0.114923635,14600,5,0,1,0,1
"59648",1,0.503178675,62,0,0.328341928,10083,17,0,1,0,0
"59649",1,0.245484657,51,0,1934,5400,6,0,1,0,0
"59650",1,0.579885125,62,0,0.72872695,4500,7,1,2,0,0
"59651",0,0.963356688,47,0,0.834506372,5256,17,0,2,0,1
"59653",1,0.138744502,29,0,0.077378749,2700,6,0,0,0,0
"59655",1,0.107323431,31,0,0.274105697,6792,9,0,2,0,1
"59656",1,0.357663191,54,1,0.323370924,18000,14,0,1,0,1
"59657",1,0.057884232,21,0,18,0,1,0,0,0,0
"59658",1,0.102254022,60,0,0.19666374,13667,12,0,2,0,2
"59660",1,0.9999999,36,1,0.135675521,3500,5,0,1,0,0
"59663",1,0.224123262,50,0,0.858727643,4416,12,0,4,0,2
"59664",1,0.157507611,58,0,0.217778586,5500,8,0,1,0,0
"59667",1,0.376817633,33,0,0.119387605,6792,11,0,0,0,2
"59668",1,0.039513954,63,0,0.461415434,2500,12,0,1,0,0
"59669",1,0.982314494,56,0,0.196168263,2400,6,0,0,0,0
"59672",0,0.8965826,29,0,0.151780137,1600,6,0,0,0,0
"59673",1,0.187041204,47,0,0.108753962,4100,9,0,0,0,1
"59674",1,0.403841285,46,0,2983,5400,10,0,2,0,4
"59675",1,0.774086379,47,0,35,5400,1,0,0,0,0
"59676",1,0.141727706,44,0,0.400462963,4751,8,0,2,0,0
"59677",1,0.9999999,25,0,0.206164098,2400,4,0,0,0,0
"59678",0,0.808282756,41,1,0.135620915,1835,6,0,0,0,0
"59681",1,0.02563023,39,2,0.503592627,3200,5,0,2,0,2
"59683",1,0.397872921,32,0,0.135517613,6500,3,0,0,0,1
"59684",1,0.125178558,33,0,3463,5400,6,0,2,0,0
"59685",1,0.419814505,51,0,0.279649891,4569,6,0,1,0,1
"59686",1,0.000912126,51,0,0.200573813,3833,22,0,1,0,0
"59688",1,0.012093111,57,0,0.722441463,3800,20,0,2,0,0
"59689",1,0.030805169,58,0,0.416046716,12500,13,0,4,0,0
"59690",1,0.988646503,45,1,0.407513212,7000,5,0,1,0,3
"59691",1,0.043049388,58,0,0.409387497,4750,13,0,1,0,0
"59693",1,0.108317367,41,0,4060,5400,22,0,2,0,0
"59695",1,0.076144188,51,1,0.163426926,8333,6,0,1,0,0
"59696",1,0.120033976,38,0,0.454807231,6250,11,0,2,0,1
"59697",0,0.976681337,35,1,0.40938221,3900,8,0,0,1,0
"59698",1,0.433342666,42,0,0.628478497,8300,6,0,3,1,4
"59699",1,0.013592558,55,0,0.269708865,6113,9,0,1,0,1
"59702",1,0.074173146,51,0,0.011486835,7747,1,0,0,0,0
"59703",1,0.041212292,64,0,0.260042043,17600,25,0,3,0,0
"59704",1,0.9999999,33,0,0.118855873,3600,2,0,0,0,3
"59706",1,0.045198493,37,0,1868,5400,8,0,1,0,0
"59711",1,0.311725823,46,0,0.296409008,11500,12,0,3,0,2
"59713",0,0.029484087,48,1,0.342236823,7000,7,0,2,0,0
"59714",1,0.983274248,49,0,0.233942335,7005,4,0,2,0,1
"59715",1,0.128435189,51,0,0.145795639,10500,6,0,1,0,0
"59716",1,0.155242463,64,0,0.793284259,9916,50,0,2,0,1
"59717",1,0.048508323,65,0,0.312965226,9000,6,0,2,0,0
"59718",1,0.779916393,50,0,1971,5400,10,0,0,0,3
"59720",1,0.09700895,34,0,0.197096433,10400,17,0,1,0,1
"59724",1,0.178214295,62,1,1207,5400,13,0,1,0,0
"59725",1,0.224248241,31,0,0.442111578,5000,10,0,1,0,0
"59729",1,0.002696034,64,0,11,5400,14,0,0,0,0
"59731",1,0.014854645,55,0,23,5400,5,0,0,0,0
"59732",1,0.200365395,63,0,0.392125352,2488,11,0,1,0,0
"59733",1,0.9999999,34,1,0.273956496,1700,1,1,0,0,4
"59735",1,0.36272299,53,0,0.38700342,3800,19,0,0,0,0
"59736",1,0.887404604,49,0,0.454462128,12000,14,0,2,0,2
"59737",1,0.440197377,47,1,0.392266632,7680,11,0,1,0,3
"59738",1,0.08761803,61,1,0.221113731,11025,20,0,2,0,3
"59739",1,0.084623158,37,0,47,5400,4,0,0,0,0
"59740",1,0.200032727,47,0,0.11621529,5833,15,0,0,0,1
"59742",1,0.041970692,54,0,0.308084143,10600,12,0,2,0,1
"59744",1,0.00328149,58,0,409,5400,8,0,0,0,0
"59745",1,0.00219279,62,0,0.082520178,8300,4,0,1,0,2
"59746",1,0.003260728,49,0,0.448084458,9187,11,0,2,0,1
"59747",1,0.033396672,51,0,0.77874042,3000,10,0,2,0,0
"59748",1,0.430914227,55,0,0.182741627,9942,4,0,1,0,0
"59749",1,0.169076926,62,0,0.249642602,5595,14,0,1,0,0
"59750",1,0.019957697,63,0,0.116181411,3571,4,0,0,0,0
"59751",1,0.398429688,61,0,0.671516424,6666,8,0,1,0,0
"59752",1,0.033848344,64,0,0.186962607,5000,10,0,1,0,0
"59753",0,0.517089158,56,0,0.361330935,5559,15,1,1,0,1
"59754",1,0.017456854,57,0,0.215182124,9800,14,0,2,0,0
"59755",1,0.035824041,56,0,0.452505219,11495,28,0,2,0,0
"59759",1,0.908052991,59,0,1.195622805,3700,18,0,1,4,0
"59760",1,0.895601403,54,0,0.665937671,7315,12,0,1,0,1
"59761",1,0.320447881,32,4,0.363062352,3800,10,0,0,0,1
"59762",1,0.027297288,63,0,0.117757971,5833,7,0,1,0,1
"59763",1,0.171813595,53,1,0.379693111,6125,13,0,1,0,0
"59764",1,0.002274175,64,1,0.203295824,18750,12,0,1,0,4
"59768",1,0.980983928,58,0,0.176192952,25000,14,0,2,0,2
"59769",1,0.014476473,33,0,1753,5400,34,0,1,0,0
"59770",1,0.058941059,30,0,1053,5400,7,0,2,0,0
"59771",1,0.11185584,31,0,0.007972362,3762,2,0,0,0,0
"59773",1,0.539021951,51,0,0.217744455,3200,4,0,1,0,0
"59774",1,0.013211143,57,0,0.478605388,4416,7,0,1,0,0
"59779",1,0.062481807,41,1,0.528894221,5000,14,0,1,0,0
"59780",1,0.373345815,43,0,0.227535719,8468,9,0,1,0,1
"59781",1,0.700411984,53,0,0.089570901,17594,7,0,1,0,1
"59782",1,0.9999999,22,0,0.066466767,2000,1,0,0,0,0
"59783",1,0.358885673,60,0,0.65378543,13300,17,0,2,0,0
"59785",1,0.019421022,61,0,0.364605899,6000,10,0,0,0,0
"59786",1,0.02608962,62,0,0.011941127,3600,3,0,0,0,1
"59787",1,0.045634688,61,0,754,5400,4,0,1,0,0
"59790",1,0.336313816,45,0,0.108009487,5480,8,0,1,0,0
"59791",1,0.893513466,50,0,0.498191979,6083,11,0,1,0,2
"59793",1,0.9999999,55,0,0,727,1,0,0,1,0
"59794",1,0.001470332,45,0,0.286428506,11000,9,0,2,0,2
"59795",1,0.01117151,54,0,0.248346729,9828,8,0,1,0,0
"59796",1,0.032382124,30,0,986,5400,2,0,1,0,0
"59797",1,0.530731912,59,2,0.39344567,16141,9,0,1,0,4
"59799",1,0.057009134,61,1,0.131978004,6000,8,0,1,0,1
"59803",1,0.160904619,65,0,0.004999929,70000,4,0,0,0,1
"59806",1,0.008129413,60,0,0.523891372,2908,12,0,2,0,0
"59808",1,0.124929692,51,0,0.160853942,4730,3,0,1,0,0
"59809",1,0.283259583,40,0,0.274735114,6700,6,0,2,0,2
"59810",1,0.477457502,48,0,0.31341333,16833,17,0,4,0,2
"59811",1,0.747604366,35,0,0.261036206,14610,13,0,1,0,4
"59813",1,0.284371373,55,0,1.096686224,12100,20,0,6,0,3
"59815",1,0.036210368,53,0,670,1,6,0,1,0,0
"59816",1,0.061012724,48,0,0.218784719,11700,8,0,1,0,0
"59819",1,0.717147119,59,0,0.411564626,4409,6,0,1,0,0
"59820",1,0.9999999,63,0,26,5400,1,0,0,0,0
"59823",0,0.539639662,49,0,0.111774362,6700,21,0,0,0,1
"59824",1,0.12228071,43,0,0.204106119,7500,10,0,0,0,2
"59826",1,0.606124194,52,2,0.550985433,3500,15,0,1,0,0
"59827",1,0.9999999,55,0,0.519412382,2858,6,0,1,0,2
"59829",0,0.516053609,48,6,3969,5400,10,3,4,1,0
"59830",1,0.614002046,62,0,1.753781951,1916,17,0,1,0,0
"59831",1,0.453856089,45,0,0.28037969,11166,7,0,2,0,1
"59833",1,0.630636936,49,0,6391,5400,9,0,2,0,1
"59834",1,0.107052393,24,0,0.196383516,4755,4,0,0,0,1
"59835",1,0.052717202,56,0,0.525618595,4000,13,0,1,0,2
"59836",1,0.145933474,54,0,0.130992053,3900,2,0,0,0,0
"59837",1,0.999552306,57,0,0.151334807,5880,11,0,0,0,0
"59838",1,0.9999999,34,1,0.015525759,4250,5,1,0,0,0
"59840",0,0.906241556,49,2,0.154886244,12350,6,0,2,0,0
"59841",1,0.9999999,38,0,0.307651293,3750,4,0,2,0,0
"59844",1,0.789249147,32,1,0.525868533,4000,7,0,1,1,4
"59845",1,0.447168855,61,0,0.571269859,9000,18,0,2,0,0
"59847",1,0.480378171,57,0,0.354846449,4167,8,0,0,0,2
"59848",1,0.862056239,53,0,0.674434237,8925,16,0,3,0,5
"59849",1,0.000501216,40,0,0.157095457,7835,7,0,1,0,0
